Date,Time,Movement_X,Movement_Y,Location,Object,Action
2023-02-13,14:04:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:04:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:04:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:04:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:04:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:04:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:05:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:05:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:05:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:05:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:05:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:05:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:06:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:06:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:06:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:06:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:06:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:06:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:07:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:07:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:07:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:07:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:07:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:07:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:08:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:08:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:08:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:08:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:08:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:08:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:09:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:09:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:09:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:09:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:09:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:09:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:10:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:10:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:10:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:10:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:10:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:10:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:11:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:11:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:11:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:11:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:11:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:11:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:12:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:12:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:12:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:12:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:12:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:12:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:13:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:13:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:13:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:13:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:13:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:13:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:14:00,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:14:10,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:14:20,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:14:30,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:14:40,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:14:50,3,11,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (taking orders from customers)
2023-02-13,14:15:00,3,12,the Ville:Hobbs Cafe:cafe,,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:15:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:15:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:15:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:15:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:15:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:16:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:16:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:16:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:16:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:16:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:16:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:17:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:17:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:17:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:17:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:17:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:17:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:18:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:18:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:18:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:18:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:18:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:18:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:19:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:19:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:19:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:19:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:19:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:19:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:20:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:20:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:20:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:20:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:20:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:20:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:21:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:21:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:21:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:21:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:21:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:21:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:22:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:22:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:22:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:22:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:22:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:22:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:23:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:23:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:23:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:23:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:23:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:23:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:24:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:24:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:24:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:24:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:24:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:24:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:25:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:25:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:25:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:25:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:25:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:25:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:26:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:26:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:26:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:26:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:26:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:26:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:27:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:27:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:27:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:27:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:27:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:27:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:28:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:28:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:28:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:28:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:28:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:28:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:29:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:29:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:29:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:29:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:29:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:29:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:30:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:30:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:30:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:30:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:30:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:30:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:31:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:31:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:31:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:31:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:31:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:31:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:32:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:32:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:32:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:32:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:32:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:32:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:33:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:33:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:33:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:33:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:33:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:33:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:34:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:34:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:34:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:34:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:34:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:34:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:35:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:35:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:35:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:35:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:35:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:35:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:36:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:36:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:36:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:36:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:36:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:36:50,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:37:00,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:37:10,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:37:20,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:37:30,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
2023-02-13,14:37:40,3,13,the Ville:Hobbs Cafe:cafe,cafe customer seating,working at the counter and serving customers (chatting with customers and making them feel welcome)
